[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:36:44
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:36:47
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:36:50
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:36:54
[18.30000114440918, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:36:57
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:37:00
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.79999923706055, 17.5, 53.20000076293945];05.04.2022 -- 19:37:03
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:37:07
[18.30000114440918, 60.400001525878906, 17.80000114440918, 60.10000228881836, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:37:10
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:37:13
[18.30000114440918, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:37:16
[18.30000114440918, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.400001525878906];05.04.2022 -- 19:37:20
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:37:23
[18.30000114440918, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.400001525878906];05.04.2022 -- 19:37:26
[18.30000114440918, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:37:29
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:37:33
[18.30000114440918, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.5, 53.29999923706055];05.04.2022 -- 19:37:36
[18.30000114440918, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:37:39
[18.30000114440918, 60.5, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:37:42
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:37:46
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:37:49
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.400001525878906];05.04.2022 -- 19:37:52
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.5, 53.400001525878906];05.04.2022 -- 19:37:55
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:37:59
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.5, 53.400001525878906];05.04.2022 -- 19:38:02
[18.30000114440918, 60.5, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:38:05
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.400001525878906];05.04.2022 -- 19:38:08
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.5, 53.400001525878906];05.04.2022 -- 19:38:12
[18.30000114440918, 60.5, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.400001525878906];05.04.2022 -- 19:38:15
[18.30000114440918, 60.5, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.400001525878906];05.04.2022 -- 19:38:18
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.5, 53.400001525878906];05.04.2022 -- 19:38:21
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:38:25
[18.30000114440918, 60.60000228881836, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:38:28
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:38:31
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:38:34
[18.200000762939453, 60.5, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:38:38
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:38:41
[18.200000762939453, 60.5, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:38:44
[18.30000114440918, 60.60000228881836, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:38:47
[18.30000114440918, 60.5, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:38:51
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:38:54
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.400001525878906];05.04.2022 -- 19:38:57
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:39:00
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:39:04
[18.30000114440918, 60.60000228881836, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:39:07
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:39:10
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:39:13
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.79999923706055, 17.5, 53.29999923706055];05.04.2022 -- 19:39:17
[18.30000114440918, 60.5, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:39:20
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:39:23
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:39:26
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:39:30
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:39:33
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:39:36
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:39:39
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.400001525878906];05.04.2022 -- 19:39:43
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.5, 53.29999923706055];05.04.2022 -- 19:39:46
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:39:49
[18.30000114440918, 60.5, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.79999923706055, 17.5, 53.29999923706055];05.04.2022 -- 19:39:52
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:39:56
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:39:59
[18.30000114440918, 60.5, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.79999923706055, 17.5, 53.29999923706055];05.04.2022 -- 19:40:02
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:40:05
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:40:09
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.400001525878906];05.04.2022 -- 19:40:12
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.5, 53.400001525878906];05.04.2022 -- 19:40:15
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:40:18
[18.30000114440918, 60.60000228881836, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:40:22
[18.200000762939453, 60.5, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:40:25
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:40:28
[18.200000762939453, 60.5, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:40:31
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.5, 53.400001525878906];05.04.2022 -- 19:40:35
[18.30000114440918, 60.60000228881836, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.5, 53.29999923706055];05.04.2022 -- 19:40:38
[18.200000762939453, 60.5, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:40:41
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.79999923706055, 17.5, 53.29999923706055];05.04.2022 -- 19:40:44
[18.200000762939453, 60.5, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.79999923706055, 17.5, 53.20000076293945];05.04.2022 -- 19:40:48
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.70000076293945, 17.399999618530273, 53.20000076293945];05.04.2022 -- 19:40:51
[18.30000114440918, 60.60000228881836, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.79999923706055, 17.399999618530273, 53.20000076293945];05.04.2022 -- 19:40:54
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.79999923706055, 17.5, 53.29999923706055];05.04.2022 -- 19:40:57
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.79999923706055, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:41:01
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.79999923706055, 17.5, 53.20000076293945];05.04.2022 -- 19:41:04
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.70000076293945, 17.399999618530273, 53.20000076293945];05.04.2022 -- 19:41:07
[18.30000114440918, 60.5, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.70000076293945, 17.399999618530273, 53.10000228881836];05.04.2022 -- 19:41:10
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.79999923706055, 17.5, 53.10000228881836];05.04.2022 -- 19:41:14
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.79999923706055, 17.399999618530273, 53.20000076293945];05.04.2022 -- 19:41:17
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.79999923706055, 17.399999618530273, 53.10000228881836];05.04.2022 -- 19:41:20
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.79999923706055, 17.399999618530273, 53.10000228881836];05.04.2022 -- 19:41:23
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.70000076293945, 17.399999618530273, 53.20000076293945];05.04.2022 -- 19:41:26
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.79999923706055, 17.5, 53.29999923706055];05.04.2022 -- 19:41:30
[18.30000114440918, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:41:33
[18.30000114440918, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.5, 53.29999923706055];05.04.2022 -- 19:41:36
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.79999923706055, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:41:39
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.79999923706055, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:41:43
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:41:46
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:41:49
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:41:52
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:41:56
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:41:59
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:42:02
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.600000381469727, 54.0, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:42:05
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:42:09
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:42:12
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:42:15
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:42:18
[18.30000114440918, 60.5, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:42:22
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:42:25
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:42:28
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:42:31
[18.30000114440918, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.79999923706055, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:42:35
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.600000381469727, 53.79999923706055, 17.399999618530273, 53.20000076293945];05.04.2022 -- 19:42:38
[18.30000114440918, 60.5, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.70000076293945, 17.399999618530273, 53.20000076293945];05.04.2022 -- 19:42:41
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.70000076293945, 17.399999618530273, 53.20000076293945];05.04.2022 -- 19:42:44
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.79999923706055, 17.399999618530273, 53.20000076293945];05.04.2022 -- 19:42:48
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.600000381469727, 53.79999923706055, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:42:51
[18.30000114440918, 60.5, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:42:54
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:42:57
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:43:01
[18.200000762939453, 60.20000076293945, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:43:04
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.79999923706055, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:43:07
[18.30000114440918, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:43:10
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:43:14
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:43:17
[18.30000114440918, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:43:20
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.600000381469727, 53.79999923706055, 17.399999618530273, 53.20000076293945];05.04.2022 -- 19:43:23
[18.200000762939453, 60.20000076293945, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.79999923706055, 17.399999618530273, 53.20000076293945];05.04.2022 -- 19:43:27
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.79999923706055, 17.399999618530273, 53.20000076293945];05.04.2022 -- 19:43:30
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.79999923706055, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:43:33
[18.200000762939453, 60.20000076293945, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:43:36
[18.200000762939453, 60.20000076293945, 17.80000114440918, 60.29999923706055, 17.600000381469727, 53.900001525878906, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:43:40
[18.30000114440918, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:43:43
[18.30000114440918, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:43:46
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:43:49
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:43:53
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:43:56
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:43:59
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.600000381469727, 54.0, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:44:02
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:44:06
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.10000228881836, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:44:09
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:44:12
[18.200000762939453, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.600000381469727, 53.79999923706055, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:44:15
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.79999923706055, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:44:19
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.600000381469727, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:44:22
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.600000381469727, 53.900001525878906, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:44:25
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.700000762939453, 54.0, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:44:28
[18.30000114440918, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.600000381469727, 54.0, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:44:32
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.400001525878906, 17.600000381469727, 54.0, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:44:35
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.600000381469727, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:44:38
[18.200000762939453, 60.20000076293945, 17.80000114440918, 60.29999923706055, 17.600000381469727, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:44:41
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.600000381469727, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:44:45
[18.200000762939453, 60.29999923706055, 17.80000114440918, 60.29999923706055, 17.600000381469727, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:44:48
[18.200000762939453, 60.20000076293945, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:44:51
[18.200000762939453, 60.20000076293945, 17.80000114440918, 60.29999923706055, 17.600000381469727, 53.79999923706055, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:44:54
[18.200000762939453, 60.20000076293945, 17.80000114440918, 60.29999923706055, 17.600000381469727, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:44:58
[18.200000762939453, 60.20000076293945, 17.80000114440918, 60.29999923706055, 17.600000381469727, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:45:01
[18.200000762939453, 60.20000076293945, 17.80000114440918, 60.29999923706055, 17.600000381469727, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:45:04
[18.200000762939453, 60.20000076293945, 17.80000114440918, 60.29999923706055, 17.600000381469727, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:45:07
[18.30000114440918, 60.400001525878906, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:45:11
[18.200000762939453, 60.20000076293945, 17.80000114440918, 60.29999923706055, 17.600000381469727, 53.900001525878906, 17.399999618530273, 53.29999923706055];05.04.2022 -- 19:45:14
[18.200000762939453, 60.20000076293945, 17.80000114440918, 60.29999923706055, 17.700000762939453, 53.900001525878906, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:45:17
[18.200000762939453, 60.20000076293945, 17.80000114440918, 60.29999923706055, 17.600000381469727, 54.0, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:45:20
[18.200000762939453, 60.20000076293945, 17.80000114440918, 60.29999923706055, 17.600000381469727, 54.0, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:45:24
[18.200000762939453, 60.20000076293945, 17.80000114440918, 60.29999923706055, 17.600000381469727, 54.0, 17.399999618530273, 53.5];05.04.2022 -- 19:45:27
[18.200000762939453, 60.20000076293945, 17.80000114440918, 60.29999923706055, 17.600000381469727, 54.10000228881836, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:45:30
[18.200000762939453, 60.20000076293945, 17.899999618530273, 60.400001525878906, 17.600000381469727, 54.0, 17.399999618530273, 53.400001525878906];05.04.2022 -- 19:45:33
